report_date,client_id,target,col1453,col1454,col2167,col2168,col2169,col2170,col2171,col2172,col2173,col2174,col2175,col2176,col2177,col2178,col2179,col2180,col2181,col2182,col2183,col2184,col2185,col2186,col2187,col2188,col2189,col2190,col2220,col2221,col2222,col2244,col2245,col2246,col2292,col2293,col2294,col2316,col2317,col2318,col2340,col2341,col2342,col2364,col2365,col2366,col2388,col2389,col2390,col2460,col2461,col2462,col2470,col2663
2022-10-01,3312,0,0,79406e20-755d-4b1a-b95b-51e875c41a9a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4020451.65,10000.0,2015225.825,0.0,0.0,0.0,19.0,19.0,19.0,187470.0,187470.0,187470.0,3968739.9,3968739.9,3968739.9,1.0,1.0,1.0,21.17,21.17,21.17,1.1,1.1,1.1,369.0,0.2569190620677391
2022-11-01,2790,0,0,7d94259d-eda8-4795-be73-0bd5894454a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5962574.25,10000.0,2986287.125,0.0,0.0,0.0,5.0,5.0,5.0,156473.0,156473.0,156473.0,5972574.41,5972574.41,5972574.41,1.0,1.0,1.0,38.17,38.17,38.17,1.45,1.45,1.45,502.0,0.2562613816564786
2022-12-01,3051,0,0,7f23f0c5-2d22-4bce-aee8-a12678180ff6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5399676.19,10000.0,2704838.095,0.0,0.0,0.0,10.0,10.0,10.0,152105.0,152105.0,152105.0,5118333.25,5118333.25,5118333.25,1.0,1.0,1.0,33.65,33.65,33.65,1.13,1.13,1.13,394.0,0.2562613816564786
2022-11-01,2477,0,0,7f380129-0771-4c6a-a772-c63cc6dee476,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4615217.21,10000.0,2312608.605,0.0,0.0,0.0,9.0,9.0,9.0,167590.0,167590.0,167590.0,4097575.5,4097575.5,4097575.5,1.0,1.0,1.0,24.45,24.45,24.45,0.81,0.81,0.81,359.0,0.2562613816564786
2022-08-01,1438,0,0,839844de-3be1-4ea5-ab66-3b4c1f047d5e,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9418319.78,10000.0,3151773.26,0.0,0.0,0.0,13.0,13.0,13.0,172956.0,172956.0,172956.0,8677202.52,8677202.52,8677202.52,2.0,2.0,2.0,50.17,50.17,50.17,2.13,2.13,2.13,324.0,0.2572174233749946
2022-04-01,235,0,0,894888ed-f4af-4456-874a-f36ec3544ad0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8426478.22,10000.0,2821159.40666667,0.0,0.0,0.0,9.0,9.0,9.0,172464.0,172464.0,172464.0,8650794.24,8650794.24,8650794.24,2.0,2.0,2.0,50.16,50.16,50.16,2.13,2.13,2.13,187.0,0.2562613816564786
2022-07-01,1464,0,0,95ff026e-c755-40a5-9154-83d05efc1ea5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7257382.32,10000.0,3633691.16,0.0,0.0,0.0,2.0,2.0,2.0,223960.0,223960.0,223960.0,8073758.0,8073758.0,8073758.0,1.0,1.0,1.0,36.05,36.05,36.05,2.1,2.1,2.1,221.0,0.2562613816564786
2021-11-01,1857,0,0,98e07d04-679f-4c34-97e7-7973b4d36421,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4158201.22,10000.0,1398400.40666667,0.0,0.0,0.0,15.0,15.0,15.0,171447.0,171447.0,171447.0,4428476.01,4428476.01,4428476.01,1.0,1.0,1.0,25.83,25.83,25.83,0.0,0.0,0.0,356.0,0.2562613816564786
2022-08-01,2523,0,0,9f462bf8-ece4-4d72-88d1-22bb431cf3c9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4099188.14,10000.0,1376062.71333333,0.0,0.0,0.0,2.0,2.0,2.0,177167.0,177167.0,177167.0,3853382.25,3853382.25,3853382.25,1.0,1.0,1.0,21.75,21.75,21.75,1.2,1.2,1.2,201.0,0.2562613816564786
2022-12-01,2207,0,0,aad13a13-83b6-477a-b4e5-893f544c196e,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7471586.55,10000.0,2500195.51666667,0.0,0.0,0.0,10.0,10.0,10.0,161792.0,161792.0,161792.0,6792028.16,6792028.16,6792028.16,1.0,1.0,1.0,41.98,41.98,41.98,2.17,2.17,2.17,339.0,0.2562613816564786
2022-07-01,293,0,0,aca0b282-37b1-49f4-8e3d-e7d30ab2cb6a,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5696603.77,10000.0,2853301.885,0.0,0.0,0.0,9.0,9.0,9.0,156337.0,156337.0,156337.0,5764145.19,5764145.19,5764145.19,1.0,1.0,1.0,36.87,36.87,36.87,1.8,1.8,1.8,300.0,0.2562613816564786
2022-05-01,5059,0,0,acf2c96e-2e9e-45f8-b76b-6aff00c27f3e,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3877360.09,10000.0,1943680.045,0.0,0.0,0.0,7.0,7.0,7.0,172841.0,172841.0,172841.0,4006454.38,4006454.38,4006454.38,1.0,1.0,1.0,23.18,23.18,23.18,1.95,1.95,1.95,326.0,0.2562613816564786
2022-10-01,698,0,0,af0c65a4-371c-414e-8863-245a42ea43b0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8438933.74,10000.0,2825311.24666667,0.0,0.0,0.0,8.0,8.0,8.0,173600.0,173600.0,173600.0,8723400.0,8723400.0,8723400.0,2.0,2.0,2.0,50.25,50.25,50.25,0.0,0.0,0.0,304.0,0.2562613816564786
2023-02-01,707,0,0,b45fe330-889d-4399-8189-b06aa55d78c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3965045.87,10000.0,1331348.62333333,0.0,0.0,0.0,2.0,2.0,2.0,174447.0,174447.0,174447.0,3872723.4,3872723.4,3872723.4,1.0,1.0,1.0,22.2,22.2,22.2,1.2,1.2,1.2,414.0,0.2562613816564786
2022-09-01,6409,0,0,b58c96a2-8863-489e-b2aa-6f93475f673b,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9890075.75,10000.0,3309025.25,0.0,0.0,0.0,18.0,18.0,18.0,177303.0,177303.0,177303.0,9937833.15,9937833.15,9937833.15,2.0,2.0,2.0,56.05,56.05,56.05,3.05,3.05,3.05,303.0,0.2560610222605129
2022-07-01,3641,0,0,b84eb9e5-0deb-4cd0-ba71-25846cd64079,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6978238.59,10000.0,2338412.86333333,0.0,0.0,0.0,4.0,4.0,4.0,183481.0,183481.0,183481.0,6722743.84,6722743.84,6722743.84,1.0,1.0,1.0,36.64,36.64,36.64,2.11,2.11,2.11,321.0,0.2562613816564786
2022-10-01,3386,0,0,c9c8363d-6757-4c71-85a8-f2ee8f33c3e5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8887817.4,10000.0,2972605.8,0.0,0.0,0.0,6.0,6.0,6.0,158046.0,158046.0,158046.0,7731610.32,7731610.32,7731610.32,2.0,2.0,2.0,48.92,48.92,48.92,1.67,1.67,1.67,211.0,0.2562613816564786
2021-08-01,2882,0,0,cb546cb5-bcd0-45a6-a81a-bbc3a3dcc576,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6034508.8,10000.0,2023836.26666667,0.0,0.0,0.0,13.0,13.0,13.0,226728.0,226728.0,226728.0,7964954.64,7964954.64,7964954.64,1.0,1.0,1.0,35.13,35.13,35.13,0.0,0.0,0.0,184.0,0.2562613816564786
2022-09-01,6200,0,0,cb9cd53a-4172-40c7-b81c-831b4b7c138c,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8316657.0,10000.0,2784552.33333333,0.0,0.0,0.0,13.0,13.0,13.0,234769.0,234769.0,234769.0,7904672.23,7904672.23,7904672.23,1.0,1.0,1.0,33.67,33.67,33.67,0.0,0.0,0.0,249.0,0.2560610222605129
2022-12-01,2281,0,0,e2e85d33-f058-4755-8e18-01ddd48a0ffb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7245338.04,10000.0,2427446.01333333,0.0,0.0,0.0,22.0,22.0,22.0,200659.0,200659.0,200659.0,6685957.88,6685957.88,6685957.88,1.0,1.0,1.0,33.32,33.32,33.32,0.0,0.0,0.0,487.0,0.2562613816564786
2021-12-01,801,0,0,e67599a8-df2a-4a7e-b279-8176331735cb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5223256.88,10000.0,1753418.96,0.0,0.0,0.0,6.0,6.0,6.0,157502.0,157502.0,157502.0,5504694.9,5504694.9,5504694.9,1.0,1.0,1.0,34.95,34.95,34.95,0.0,0.0,0.0,377.0,0.2562613816564786
2022-01-01,2285,0,0,e6fba0df-58bc-4953-8700-d63fb7357e99,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6422223.91,10000.0,3216111.955,0.0,0.0,0.0,12.0,12.0,12.0,180198.0,180198.0,180198.0,6629484.42,6629484.42,6629484.42,1.0,1.0,1.0,36.79,36.79,36.79,1.4,1.4,1.4,186.0,0.2570952770290215
2022-11-01,809,0,0,eb91450f-2f25-4399-9db9-3f77c678e33f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7730854.06,10000.0,2589284.68666667,0.0,0.0,0.0,19.0,19.0,19.0,197604.0,197604.0,197604.0,7475359.32,7475359.32,7475359.32,1.0,1.0,1.0,37.83,37.83,37.83,2.12,2.12,2.12,381.0,0.2560610222605129
2022-02-01,1234,0,0,f718ee80-fff1-4064-baf7-d06937a41ce5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6084938.41,10000.0,2040646.13666667,0.0,0.0,0.0,4.0,4.0,4.0,225685.0,225685.0,225685.0,5829443.55,5829443.55,5829443.55,1.0,1.0,1.0,25.83,25.83,25.83,0.0,0.0,0.0,194.0,0.2562613816564786
2022-04-01,3924,0,0,f8505075-3b4e-4b59-8b82-a7c568e38088,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6930199.68,10000.0,3470099.84,0.0,0.0,0.0,15.0,15.0,15.0,187421.0,187421.0,187421.0,6940199.63,6940199.63,6940199.63,1.0,1.0,1.0,37.03,37.03,37.03,1.4,1.4,1.4,197.0,0.2560782660931387
2022-05-01,2644,0,0,ffe6ea56-093f-432f-af1b-b8c904e697fe,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8926412.1,10000.0,2987804.03333333,0.0,0.0,0.0,27.0,27.0,27.0,169864.0,169864.0,169864.0,9334026.8,9334026.8,9334026.8,2.0,2.0,2.0,54.95,54.95,54.95,2.1,2.1,2.1,248.0,0.2562613816564786
2022-11-01,2320,0,0,034e9820-c3d1-4a5d-978b-654dd2143fd5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7026112.03,10000.0,2351704.01,0.0,0.0,0.0,8.0,8.0,8.0,192213.0,192213.0,192213.0,6581373.12,6581373.12,6581373.12,1.0,1.0,1.0,34.24,34.24,34.24,1.04,1.04,1.04,325.0,0.2563990934499395
2022-12-01,4587,0,0,0539353c-f61d-4e30-8e30-560d511923a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6575882.26,10000.0,2204294.08666667,0.0,0.0,0.0,3.0,3.0,3.0,187824.0,187824.0,187824.0,6662117.28,6662117.28,6662117.28,1.0,1.0,1.0,35.47,35.47,35.47,2.06,2.06,2.06,437.0,0.2572174233749946
2022-09-01,2950,0,0,05e3f268-cf1e-42f9-ba08-458ffa97f452,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6837568.32,10000.0,2289189.44,0.0,0.0,0.0,7.0,7.0,7.0,196337.0,196337.0,196337.0,6598886.57,6598886.57,6598886.57,1.0,1.0,1.0,33.61,33.61,33.61,2.01,2.01,2.01,207.0,0.2569190620677391
2022-11-01,5433,0,0,066bffc8-60fe-4369-be4d-bfb634de6eb4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4393466.48,10000.0,2201733.24,0.0,0.0,0.0,11.0,11.0,11.0,149323.0,149323.0,149323.0,4493129.07,4493129.07,4493129.07,1.0,1.0,1.0,30.09,30.09,30.09,1.7,1.7,1.7,437.0,0.2562613816564786
2022-07-01,1643,0,0,075c0336-383c-4420-ad35-2bf5474c5788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4099703.76,10000.0,1378901.25333333,0.0,0.0,0.0,6.0,6.0,6.0,167354.0,167354.0,167354.0,4322753.82,4322753.82,4322753.82,1.0,1.0,1.0,25.83,25.83,25.83,0.0,0.0,0.0,609.0,0.2562613816564786
2022-07-01,3186,0,0,09ddb370-3de5-4fdd-bc6c-3979a802af0b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8042056.28,10000.0,2693018.76,0.0,0.0,0.0,9.0,9.0,9.0,152279.0,152279.0,152279.0,8468235.19,8468235.19,8468235.19,2.0,2.0,2.0,55.61,55.61,55.61,0.0,0.0,0.0,444.0,0.2567183659523679
2023-01-01,3713,0,0,0ddef72a-1ed7-4a32-bd0b-6a0e7690a91b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4351330.96,10000.0,2180665.48,0.0,0.0,0.0,17.0,17.0,17.0,191754.0,191754.0,191754.0,4132298.7,4132298.7,4132298.7,1.0,1.0,1.0,21.55,21.55,21.55,1.41,1.41,1.41,429.0,0.2562613816564786
2022-12-01,6758,0,0,14401bc0-198a-4901-89d9-b2f6f698824b,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4260434.7,10000.0,1430144.9,0.0,0.0,0.0,18.0,18.0,18.0,194918.0,194918.0,194918.0,4255059.94,4255059.94,4255059.94,1.0,1.0,1.0,21.83,21.83,21.83,0.88,0.88,0.88,316.0,0.2562613816564786
2022-03-01,5304,0,0,250794eb-0cdd-4ab2-a445-9a0fda18622c,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6749159.22,10000.0,2262053.07333333,0.0,0.0,0.0,18.0,18.0,18.0,179400.0,179400.0,179400.0,6967896.0,6967896.0,6967896.0,1.0,1.0,1.0,38.84,38.84,38.84,0.0,0.0,0.0,331.0,0.2562613816564786
2022-10-01,939,0,0,2e4f1792-f019-4e22-8058-01dc7d9d3e98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6721617.67,10000.0,2252872.55666667,0.0,0.0,0.0,1.0,1.0,1.0,162015.0,162015.0,162015.0,7008768.9,7008768.9,7008768.9,1.0,1.0,1.0,43.26,43.26,43.26,0.0,0.0,0.0,587.0,0.2569190620677391
2021-06-01,941,0,0,2e9abbdd-3bf6-4ace-978d-4a6115c30b91,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6062144.09,10000.0,2033048.03,0.0,0.0,0.0,30.0,30.0,30.0,162773.0,162773.0,162773.0,6322103.32,6322103.32,6322103.32,1.0,1.0,1.0,38.84,38.84,38.84,0.0,0.0,0.0,236.0,0.2562613816564786
2022-11-01,1714,0,0,2fb8171a-1c3b-47d0-a847-74f0ebb563f6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8479087.24,10000.0,2838695.74666667,0.0,0.0,0.0,13.0,13.0,13.0,170261.0,170261.0,170261.0,8078884.45,8078884.45,8078884.45,2.0,2.0,2.0,47.45,47.45,47.45,2.35,2.35,2.35,437.0,0.2562613816564786
2022-07-01,4800,0,0,3459d3e6-565f-49c1-be2b-515a3ab24e89,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5958143.5,10000.0,1995714.5,0.0,0.0,0.0,11.0,11.0,11.0,158704.0,158704.0,158704.0,5449895.36,5449895.36,5449895.36,1.0,1.0,1.0,34.34,34.34,34.34,1.95,1.95,1.95,208.0,0.2562613816564786
2021-10-01,2711,0,0,3d419c10-5ff8-4040-969d-5fe4c700fac0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4337672.87,10000.0,2173836.435,0.0,0.0,0.0,9.0,9.0,9.0,127423.0,127423.0,127423.0,4347672.76,4347672.76,4347672.76,1.0,1.0,1.0,34.12,34.12,34.12,1.04,1.04,1.04,313.0,0.2562613816564786
2021-12-01,2711,0,0,3d419c10-5ff8-4040-969d-5fe4c700fac0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4337672.87,10000.0,2173836.435,0.0,0.0,0.0,9.0,9.0,9.0,127423.0,127423.0,127423.0,4347672.76,4347672.76,4347672.76,1.0,1.0,1.0,34.12,34.12,34.12,1.04,1.04,1.04,376.0,0.2562613816564786
2022-06-01,2711,0,0,3d419c10-5ff8-4040-969d-5fe4c700fac0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4337672.87,10000.0,2173836.435,0.0,0.0,0.0,9.0,9.0,9.0,127423.0,127423.0,127423.0,4347672.76,4347672.76,4347672.76,1.0,1.0,1.0,34.12,34.12,34.12,1.04,1.04,1.04,558.0,0.2562613816564786
2022-07-01,4218,0,0,45938b24-bd7a-4baa-a30e-6a1d7ba01244,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4477448.19,10000.0,1502149.39666667,0.0,0.0,0.0,2.0,2.0,2.0,161456.0,161456.0,161456.0,4430352.64,4430352.64,4430352.64,1.0,1.0,1.0,27.44,27.44,27.44,1.29,1.29,1.29,208.0,0.2562613816564786
2022-07-01,3767,0,0,4eb7c886-74d3-4803-be97-be90d55afd89,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4745219.98,10000.0,1591406.66,0.0,0.0,0.0,23.0,23.0,23.0,196862.0,196862.0,196862.0,4960922.4,4960922.4,4960922.4,1.0,1.0,1.0,25.2,25.2,25.2,2.01,2.01,2.01,221.0,0.2573937720911025
2022-03-01,131,0,0,4f2722d5-df6c-4518-9652-ad5466ffb0b9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6669552.72,10000.0,2235517.57333333,0.0,0.0,0.0,27.0,27.0,27.0,190523.0,190523.0,190523.0,6908363.98,6908363.98,6908363.98,1.0,1.0,1.0,36.26,36.26,36.26,2.08,2.08,2.08,219.0,0.2562613816564786
2022-01-01,2104,0,0,5878a86b-5913-45e6-a18e-276cc2407bde,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6169306.55,10000.0,2068768.85,0.0,0.0,0.0,4.0,4.0,4.0,182226.0,182226.0,182226.0,6368798.7,6368798.7,6368798.7,1.0,1.0,1.0,34.95,34.95,34.95,0.0,0.0,0.0,261.0,0.2572174233749946
2022-06-01,559,0,0,595f4795-7060-4dc2-b8cb-69ab6322493d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6544042.96,10000.0,2193680.98666667,0.0,0.0,0.0,29.0,29.0,29.0,174807.0,174807.0,174807.0,6069299.04,6069299.04,6069299.04,1.0,1.0,1.0,34.72,34.72,34.72,0.0,0.0,0.0,517.0,0.2562613816564786
2022-11-01,1387,0,0,5e2e65e7-ae7e-4daf-8442-822d49ee85e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9745476.17,10000.0,3260825.39,0.0,0.0,0.0,18.0,18.0,18.0,171410.0,171410.0,171410.0,9345273.2,9345273.2,9345273.2,2.0,2.0,2.0,54.52,54.52,54.52,2.28,2.28,2.28,368.0,0.2560610222605129
2022-06-01,2433,0,0,5ef84687-fe37-46d8-b61e-0ca54e2e9c9c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4093929.72,10000.0,1376976.57333333,0.0,0.0,0.0,16.0,16.0,16.0,168803.0,168803.0,168803.0,4360181.49,4360181.49,4360181.49,1.0,1.0,1.0,25.83,25.83,25.83,0.0,0.0,0.0,579.0,0.2562613816564786
2022-12-01,2443,0,0,6236586c-6c16-4953-b188-183f5fe68cb6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6864535.9,10000.0,2300511.96666667,0.0,0.0,0.0,12.0,12.0,12.0,192830.0,192830.0,192830.0,7125068.5,7125068.5,7125068.5,1.0,1.0,1.0,36.95,36.95,36.95,2.11,2.11,2.11,429.0,0.2562613816564786
2022-08-01,4261,0,0,66ec3272-d14f-4416-ae11-42002e6cfd5f,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5058615.4,10000.0,2534307.7,0.0,0.0,0.0,8.0,8.0,8.0,147327.0,147327.0,147327.0,4932507.96,4932507.96,4932507.96,1.0,1.0,1.0,33.48,33.48,33.48,1.13,1.13,1.13,305.0,0.2562613816564786
2022-09-01,6160,0,0,70621075-f10c-4a46-b520-8a5907312d16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6657059.82,10000.0,2231353.27333333,0.0,0.0,0.0,19.0,19.0,19.0,195603.0,195603.0,195603.0,6871533.39,6871533.39,6871533.39,1.0,1.0,1.0,35.13,35.13,35.13,0.0,0.0,0.0,480.0,0.2560610222605129
